Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MTQ1NDgsImlhdCI6MTcwNjcxMDk0OCwianRpIjoiZTAyMDY5YzctNTVkYy00ZjA0LTg4ZTMtYzgwOWFiNTMzMDUyIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImQ0YTUzZDBlLTYyNjUtNDY5MC04MDg2LTU0ZTFiNWI1YzM1YSIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.iMcwBfgeq6BKRJIC5VKSPZEVL6MMUte0vJo52IKVVxSupcuW4MZBxG4i9I617czwy5HuEuQxN7ovmLbkVJtA4KWdVJAVJwXpJx30zhvPkh04SaUY3CawHkFfMnS4IFyWn6KFGKVsffB_Nl6WR32ZfLzefGJfbI84-feo4yy-3t2hD-qUzddHM0GzGJ9_W17yEFdukaoat1FQydN88oy3jyyborvG3oXed5Z_AODmrraoJTJGm918XS_5wqvWNhLwzvszLP7_KALFR7ibweeG0qekDI9LtAdEm9VrxCDfZmhDTXJvCzacAUEzTSu-92wgcr4ItWLbFWC3cAFcUfsLhg&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-17,200,3027,140,64939,5844.19,0.000%,1.31129,1.65,2.89,1292.0
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MTQ1NDgsImlhdCI6MTcwNjcxMDk0OCwianRpIjoiZTAyMDY5YzctNTVkYy00ZjA0LTg4ZTMtYzgwOWFiNTMzMDUyIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImQ0YTUzZDBlLTYyNjUtNDY5MC04MDg2LTU0ZTFiNWI1YzM1YSIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.iMcwBfgeq6BKRJIC5VKSPZEVL6MMUte0vJo52IKVVxSupcuW4MZBxG4i9I617czwy5HuEuQxN7ovmLbkVJtA4KWdVJAVJwXpJx30zhvPkh04SaUY3CawHkFfMnS4IFyWn6KFGKVsffB_Nl6WR32ZfLzefGJfbI84-feo4yy-3t2hD-qUzddHM0GzGJ9_W17yEFdukaoat1FQydN88oy3jyyborvG3oXed5Z_AODmrraoJTJGm918XS_5wqvWNhLwzvszLP7_KALFR7ibweeG0qekDI9LtAdEm9VrxCDfZmhDTXJvCzacAUEzTSu-92wgcr4ItWLbFWC3cAFcUfsLhg&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-18,200,2507,138,16253,3061.61,0.000%,1.20902,0.92,4.55,776.2
/vuce-zee-mf/-19,200,430,34,15112,1301.09,0.000%,1.21200,5.59,3.42,4721.9
/pass-through-https-cert/zee/api/v1/personas/imagen/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-36,200,2636,46,33364,3721.12,0.000%,1.14344,1.29,0.87,1156.0
/pass-through-https-cert/zee/api/v1/regimen-46,200,2702,48,15740,2900.95,0.000%,1.04930,1.18,0.75,1156.0
"/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=80&correlatives=1,2,3,5,6-45",200,3231,49,17162,3425.16,0.000%,1.00343,1.13,0.79,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-48,200,4205,114,17665,3846.40,0.000%,.96716,1.41,2.17,1490.9
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=64&correlatives=6-44,200,5390,42,19768,4586.52,0.000%,.91779,1.04,0.71,1156.0
/pass-through-https-cert/zee/api/v1/regimen-47,200,6444,106,19970,4913.52,0.000%,.89342,0.74,1.94,849.9
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-49,200,6917,91,21573,4916.89,0.000%,.84771,0.77,1.89,932.5
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario?type=inspeccion-control-inventario&regimeTypeId=9c13c274-dffa-608b-f2b8-437afadfadbf&startDate=2024-01-31%2000:00:00&endDate=2024-01-31%2023:59:59&page=0&size=20&loggedUserTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&loggedRoleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-53,200,6585,61,19630,4269.70,0.000%,.83016,0.94,0.84,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario-54,200,7016,132,19043,4258.66,0.000%,.79511,0.81,1.96,1044.9
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario?type=inspeccion-control-inventario&regimeTypeId=9c13c274-dffa-608b-f2b8-437afadfadbf&startDate=2024-01-01%2000:00:00&endDate=2024-01-31%2023:59:59&page=0&size=20&loggedUserTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&loggedRoleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-55,200,7232,47,19939,3865.81,0.000%,.77351,0.87,0.78,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario-56,200,8902,150,26598,5035.87,0.000%,.75504,7.72,1.86,10463.4
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix?prefix=63-57,200,8413,58,18737,3804.00,0.000%,.73394,0.83,0.55,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix?prefix=64-58,200,8613,78,16450,3694.70,0.000%,.71298,0.80,0.53,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix-60,200,8960,126,20200,3612.58,0.000%,.68755,1.09,1.51,1618.3
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix-61,200,9623,287,26307,4132.54,0.000%,.67357,1.15,1.48,1755.6
/pass-through-https-cert/zee/api-aforo/v1/inspeccion/reasignar/624bdb3b-5edc-4261-930a-f604971c1a18-59,200,9707,325,18710,3624.04,0.000%,.65700,0.74,0.51,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion/reasignar/624bdb3b-5edc-4261-930a-f604971c1a18-62,200,10403,363,21223,3996.90,0.000%,.63529,0.71,1.41,1148.0
/pass-through-https-cert/zee/api-aforo/v1/aforador-evaluaciones/obtener-manual?evaluationTypeId=aa046eaa-4021-b0a6-02f3-b275a3969a47&aforadorId=078be7c5-5532-433d-b443-4d2c4dd20ce7&morning=true-63,200,10470,507,25585,4112.81,0.000%,.61900,0.70,0.54,1156.0
/pass-through-https-cert/zee/api-aforo/v1/aforador-evaluaciones/obtener-manual-64,200,10624,295,28687,4301.38,0.000%,.60411,0.70,1.40,1187.0
/pass-through-https-cert/zee/api/v1/regimen-67,200,10494,355,34826,4324.55,0.000%,.58534,0.66,0.42,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=64&correlatives=6-66,200,9878,458,19394,3447.88,0.000%,.56936,0.64,0.44,1156.0
"/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=80&correlatives=1,2,3,5,6-65",200,9441,800,20588,3601.35,0.000%,.56053,0.63,0.44,1156.0
/pass-through-https-cert/zee/api/v1/regimen-68,200,9352,938,20640,3312.74,0.000%,.53692,0.45,1.16,855.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-70,200,9373,783,22077,3584.88,0.000%,.53112,0.78,1.19,1496.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-69,200,9564,1022,23113,3327.76,0.000%,.51877,0.48,1.15,941.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario?type=inspeccion-control-inventario&regimeTypeId=9c13c274-dffa-608b-f2b8-437afadfadbf&startDate=2024-01-31%2000:00:00&endDate=2024-01-31%2023:59:59&page=0&size=20&loggedUserTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&loggedRoleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-71,200,9407,1306,26044,3488.40,0.000%,.50957,0.58,0.51,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario-72,200,9376,1673,26419,3394.08,0.000%,.50596,0.52,1.24,1050.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario?type=inspeccion-control-inventario&regimeTypeId=9c13c274-dffa-608b-f2b8-437afadfadbf&startDate=2024-01-01%2000:00:00&endDate=2024-01-31%2023:59:59&page=0&size=20&loggedUserTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&loggedRoleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-74,200,9181,1234,23012,2986.90,0.000%,.50943,0.58,0.51,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario-75,200,9336,2633,27431,3768.70,0.000%,.50904,5.20,1.25,10465.5
"/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=88&correlatives=1,2,3-77",200,8456,1381,21280,2583.23,0.000%,.51067,0.58,0.40,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=92&correlatives=-79,200,8611,1351,69300,5350.41,0.000%,.51301,0.58,0.40,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario/2c5fb5d6-f290-4bde-9070-766862aa18de-80,200,8453,103,17267,2251.03,0.000%,.51603,0.58,0.40,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=91&correlatives=-78,200,8416,54,18253,2207.44,0.000%,.52346,0.59,0.41,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-82,200,8921,1193,23623,3036.11,0.000%,.53185,0.63,1.19,1211.0
/v4/fullHashes:find-81,200,263,215,1258,108.64,0.000%,.55122,0.31,0.35,584.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-83,200,9064,1164,22841,2838.99,0.000%,.54712,0.50,1.22,937.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario/2c5fb5d6-f290-4bde-9070-766862aa18de-84,200,8831,117,17091,2790.37,0.000%,.56757,0.93,1.27,1685.2
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-85,200,8906,76,19779,3006.34,0.000%,.57530,0.79,1.28,1397.3
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=64&correlatives=6-86,200,8027,50,13604,2261.32,0.000%,.58852,0.66,0.46,1156.0
/pass-through-https-cert/zee/api/v1/regimen-88,200,8191,47,23303,2626.54,0.000%,.60155,0.68,0.43,1156.0
"/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=80&correlatives=1,2,3,5,6-87",200,8186,45,17989,2676.34,0.000%,.62006,0.70,0.49,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-89,200,8043,71,23099,3162.66,0.500%,.63978,0.59,1.42,949.5
/pass-through-https-cert/zee/api/v1/regimen-90,200,7546,83,18254,3419.31,0.000%,.65916,0.55,1.43,853.3
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-91,200,7328,81,15709,3347.92,0.000%,.69256,1.01,1.55,1492.6
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario?type=inspeccion-control-inventario&regimeTypeId=9c13c274-dffa-608b-f2b8-437afadfadbf&startDate=2024-01-31%2000:00:00&endDate=2024-01-31%2023:59:59&page=0&size=20&loggedUserTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&loggedRoleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-92,200,6480,45,14079,3282.11,0.000%,.71488,0.81,0.72,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario-93,200,6513,86,35270,4502.07,0.000%,.73367,0.75,1.80,1047.5
TOTAL,12800,5970,34,127219,5085.41,0.008%,29.75284,69.58,46.23,2394.6
