Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MTQ1NDgsImlhdCI6MTcwNjcxMDk0OCwianRpIjoiZTAyMDY5YzctNTVkYy00ZjA0LTg4ZTMtYzgwOWFiNTMzMDUyIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImQ0YTUzZDBlLTYyNjUtNDY5MC04MDg2LTU0ZTFiNWI1YzM1YSIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.iMcwBfgeq6BKRJIC5VKSPZEVL6MMUte0vJo52IKVVxSupcuW4MZBxG4i9I617czwy5HuEuQxN7ovmLbkVJtA4KWdVJAVJwXpJx30zhvPkh04SaUY3CawHkFfMnS4IFyWn6KFGKVsffB_Nl6WR32ZfLzefGJfbI84-feo4yy-3t2hD-qUzddHM0GzGJ9_W17yEFdukaoat1FQydN88oy3jyyborvG3oXed5Z_AODmrraoJTJGm918XS_5wqvWNhLwzvszLP7_KALFR7ibweeG0qekDI9LtAdEm9VrxCDfZmhDTXJvCzacAUEzTSu-92wgcr4ItWLbFWC3cAFcUfsLhg&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-17,50,682,134,8517,1396.10,0.000%,.08496,0.11,0.19,1292.0
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MTQ1NDgsImlhdCI6MTcwNjcxMDk0OCwianRpIjoiZTAyMDY5YzctNTVkYy00ZjA0LTg4ZTMtYzgwOWFiNTMzMDUyIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImQ0YTUzZDBlLTYyNjUtNDY5MC04MDg2LTU0ZTFiNWI1YzM1YSIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.iMcwBfgeq6BKRJIC5VKSPZEVL6MMUte0vJo52IKVVxSupcuW4MZBxG4i9I617czwy5HuEuQxN7ovmLbkVJtA4KWdVJAVJwXpJx30zhvPkh04SaUY3CawHkFfMnS4IFyWn6KFGKVsffB_Nl6WR32ZfLzefGJfbI84-feo4yy-3t2hD-qUzddHM0GzGJ9_W17yEFdukaoat1FQydN88oy3jyyborvG3oXed5Z_AODmrraoJTJGm918XS_5wqvWNhLwzvszLP7_KALFR7ibweeG0qekDI9LtAdEm9VrxCDfZmhDTXJvCzacAUEzTSu-92wgcr4ItWLbFWC3cAFcUfsLhg&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-18,50,1299,80,50834,7146.02,2.000%,.08276,0.06,0.30,787.9
/vuce-zee-mf/-19,49,161,33,1213,329.74,0.000%,.08328,0.38,0.23,4625.3
/pass-through-https-cert/zee/api/v1/personas/imagen/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-36,49,302,40,7073,1022.78,0.000%,.08314,0.09,0.06,1155.9
/pass-through-https-cert/zee/api/v1/regimen-46,49,203,44,3090,610.96,0.000%,.08314,0.09,0.06,1156.0
"/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=80&correlatives=1,2,3,5,6-45",49,445,44,15093,2160.66,0.000%,.08300,0.09,0.07,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-48,49,122,72,1160,151.84,0.000%,.08284,0.11,0.19,1388.4
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=64&correlatives=6-44,49,1487,41,63130,8918.09,0.000%,.08270,0.09,0.06,1155.9
/pass-through-https-cert/zee/api/v1/regimen-47,49,223,68,3083,477.87,0.000%,.08256,0.06,0.18,712.8
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-49,49,510,72,15160,2136.43,0.000%,.08256,0.06,0.18,802.2
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario?type=inspeccion-control-inventario&regimeTypeId=9c13c274-dffa-608b-f2b8-437afadfadbf&startDate=2024-01-31%2000:00:00&endDate=2024-01-31%2023:59:59&page=0&size=20&loggedUserTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&loggedRoleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-53,49,135,41,3079,448.22,0.000%,.08257,0.09,0.08,1155.9
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario-54,49,190,75,3102,449.01,0.000%,.08257,0.08,0.20,935.5
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario?type=inspeccion-control-inventario&regimeTypeId=9c13c274-dffa-608b-f2b8-437afadfadbf&startDate=2024-01-01%2000:00:00&endDate=2024-01-31%2023:59:59&page=0&size=20&loggedUserTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&loggedRoleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-55,49,243,40,3057,569.87,0.000%,.08244,0.09,0.08,1155.9
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario-56,49,545,76,4399,941.05,0.000%,.08214,0.83,0.20,10347.3
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix?prefix=63-57,49,329,42,3079,753.45,0.000%,.08201,0.09,0.06,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix?prefix=64-58,49,213,40,5651,809.17,2.041%,.08125,0.09,0.06,1196.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix-60,48,126,70,1097,144.43,0.000%,.08339,0.12,0.18,1517.3
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix-61,48,167,73,3210,444.51,0.000%,.08339,0.13,0.18,1603.1
/pass-through-https-cert/zee/api-aforo/v1/inspeccion/reasignar/624bdb3b-5edc-4261-930a-f604971c1a18-59,48,181,39,3080,488.59,0.000%,.08339,0.09,0.06,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion/reasignar/624bdb3b-5edc-4261-930a-f604971c1a18-62,48,175,75,1159,202.57,0.000%,.08338,0.08,0.19,1009.9
/pass-through-https-cert/zee/api-aforo/v1/aforador-evaluaciones/obtener-manual?evaluationTypeId=aa046eaa-4021-b0a6-02f3-b275a3969a47&aforadorId=078be7c5-5532-433d-b443-4d2c4dd20ce7&morning=true-63,48,184,40,3071,486.60,0.000%,.08339,0.09,0.07,1156.0
/pass-through-https-cert/zee/api-aforo/v1/aforador-evaluaciones/obtener-manual-64,48,235,73,3117,487.20,0.000%,.08338,0.09,0.19,1059.5
/pass-through-https-cert/zee/api/v1/regimen-67,48,144,44,1069,278.13,0.000%,.08345,0.09,0.06,1155.9
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=64&correlatives=6-66,48,303,39,7081,1109.23,0.000%,.08345,0.09,0.06,1155.8
"/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=80&correlatives=1,2,3,5,6-65",48,148,42,3092,452.16,0.000%,.08345,0.09,0.07,1155.9
/pass-through-https-cert/zee/api/v1/regimen-68,48,168,70,1107,239.80,0.000%,.08344,0.06,0.18,784.2
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-70,48,583,69,15138,2212.45,0.000%,.08345,0.11,0.19,1350.8
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-69,48,150,67,1099,212.08,0.000%,.08345,0.06,0.19,788.7
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario?type=inspeccion-control-inventario&regimeTypeId=9c13c274-dffa-608b-f2b8-437afadfadbf&startDate=2024-01-31%2000:00:00&endDate=2024-01-31%2023:59:59&page=0&size=20&loggedUserTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&loggedRoleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-71,48,415,43,15084,2149.04,0.000%,.08346,0.09,0.08,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario-72,48,497,76,7124,1457.08,0.000%,.08346,0.07,0.21,919.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario?type=inspeccion-control-inventario&regimeTypeId=9c13c274-dffa-608b-f2b8-437afadfadbf&startDate=2024-01-01%2000:00:00&endDate=2024-01-31%2023:59:59&page=0&size=20&loggedUserTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&loggedRoleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-74,48,178,39,3078,475.26,0.000%,.08347,0.09,0.08,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario-75,48,1054,83,27451,4010.40,2.083%,.07983,0.79,0.19,10187.6
"/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=88&correlatives=1,2,3-77",47,188,39,3082,490.93,0.000%,.08174,0.09,0.06,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=92&correlatives=-79,47,106,40,1050,200.82,0.000%,.08174,0.09,0.06,1155.9
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario/2c5fb5d6-f290-4bde-9070-766862aa18de-80,47,385,38,7074,1170.62,0.000%,.08174,0.09,0.06,1155.8
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=91&correlatives=-78,47,211,44,4213,639.45,0.000%,.08173,0.09,0.06,1155.9
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-82,47,303,72,7133,1027.57,0.000%,.08173,0.09,0.18,1135.0
/v4/fullHashes:find-81,47,265,232,395,30.19,0.000%,.08172,0.05,0.05,584.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-83,47,485,74,15124,2173.06,0.000%,.08175,0.07,0.18,846.6
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario/2c5fb5d6-f290-4bde-9070-766862aa18de-84,47,182,81,1196,212.63,0.000%,.08175,0.12,0.18,1537.7
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-85,47,125,73,1155,153.41,0.000%,.08176,0.10,0.18,1254.3
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=64&correlatives=6-86,47,304,40,7079,1099.88,0.000%,.08177,0.09,0.06,1156.0
/pass-through-https-cert/zee/api/v1/regimen-88,47,760,39,31087,4476.19,0.000%,.08177,0.09,0.06,1155.9
"/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=80&correlatives=1,2,3,5,6-87",47,231,46,3082,632.16,0.000%,.08177,0.09,0.06,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-89,47,188,71,3140,458.51,0.000%,.08177,0.07,0.18,839.7
/pass-through-https-cert/zee/api/v1/regimen-90,47,203,69,3118,474.91,0.000%,.08177,0.06,0.18,699.3
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-91,47,258,72,3139,625.24,0.000%,.08176,0.11,0.18,1351.3
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario?type=inspeccion-control-inventario&regimeTypeId=9c13c274-dffa-608b-f2b8-437afadfadbf&startDate=2024-01-31%2000:00:00&endDate=2024-01-31%2023:59:59&page=0&size=20&loggedUserTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&loggedRoleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-92,47,225,41,3067,520.44,0.000%,.08177,0.09,0.08,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario-93,47,119,71,1126,149.41,0.000%,.08177,0.08,0.20,948.6
TOTAL,3103,352,33,63130,1929.85,0.097%,5.09901,11.84,7.92,2376.8
