Etiqueta,# Muestras,Media,Mín,Máx,Desv. Estándar,% Error,Rendimiento,Kb/sec,Sent KB/sec,Media de Bytes
/vuce-zee-api-configuracion/role/Administrador-343,50,434,24,1177,225.19,0.000%,21.92021,15.97,46.24,746.2
/vuce-zee-api-configuracion/tipos-usuarios-menu-roles/Administrador-341,50,958,408,1760,303.65,0.000%,15.36570,861.29,32.73,57398.0
/vuce-zee-api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE2ODMwNDQ1MTMsImlhdCI6MTY4MzA0MDkxMywianRpIjoiYTZmZGUzNDctODMyNy00MmIxLWFiYTgtNjZmMDdmYjg5ZDk2IiwiaXNzIjoiaHR0cDovLzEwLjE5LjM0LjUwOjgwODAvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImE2ZDM0MDAxLTIyMWUtNDIyMC1iZTBjLTc0OTdmODYwYWI2ZCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.RQNsdNPdOZLREZd-5VtkezK0P7r6nBJcwQkw9p4yYW7KbRvTnp2puZLsUBIWTg2CbHMYeSCr1JHusFRweQ0jQr_8lp3bgOuvgK9nVf4URzz8s8JTOHIxbktF77ISnbNYjx2fLNTHOtHA9O15CQaIGOjCHBGqd2VI6cJJuHfqbBGie1h0qGAXlwhAYgOf_Z0exQkKyxZaRZ-jFWFIYWy693lNE37Ow14eZk1Eb4MgzoUnJWhV8-RbX91p4Kv0vhVbGaVMBFQhj7FBLoFnZESdkrfT3THz-T9DmodElAJ9S3t8ugIGJNCAJ0dLYuirwVjamZ2teRNEMaPS4oI3sQWH1A&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-344,50,35,17,90,14.61,0.000%,18.86792,12.26,70.18,665.2
/vuce-zee-api/v1/maestros/find_by_prefix_and_correlatives-345,50,42,21,101,15.88,0.000%,18.91074,18.29,40.54,990.2
/vuce-zee-api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE2ODMwNDQ1MTMsImlhdCI6MTY4MzA0MDkxMywianRpIjoiYTZmZGUzNDctODMyNy00MmIxLWFiYTgtNjZmMDdmYjg5ZDk2IiwiaXNzIjoiaHR0cDovLzEwLjE5LjM0LjUwOjgwODAvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImE2ZDM0MDAxLTIyMWUtNDIyMC1iZTBjLTc0OTdmODYwYWI2ZCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.RQNsdNPdOZLREZd-5VtkezK0P7r6nBJcwQkw9p4yYW7KbRvTnp2puZLsUBIWTg2CbHMYeSCr1JHusFRweQ0jQr_8lp3bgOuvgK9nVf4URzz8s8JTOHIxbktF77ISnbNYjx2fLNTHOtHA9O15CQaIGOjCHBGqd2VI6cJJuHfqbBGie1h0qGAXlwhAYgOf_Z0exQkKyxZaRZ-jFWFIYWy693lNE37Ow14eZk1Eb4MgzoUnJWhV8-RbX91p4Kv0vhVbGaVMBFQhj7FBLoFnZESdkrfT3THz-T9DmodElAJ9S3t8ugIGJNCAJ0dLYuirwVjamZ2teRNEMaPS4oI3sQWH1A&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-346,50,33,18,64,11.60,0.000%,19.56947,10.44,72.79,546.2
/vuce-zee-api/v1/maestros/find_by_prefix_and_correlatives-347,50,40,20,74,16.25,0.000%,19.73165,21.01,42.28,1090.2
/vuce-zee-api-contrato/v1/actividad-348,50,47,16,150,31.36,0.000%,19.63865,15.43,41.21,804.4
/vuce-zee-api/v1/maestros/find_by_prefix_and_correlatives-349,50,37,19,63,12.71,0.000%,19.94416,18.57,42.77,953.4
/vuce-zee-api-lote/v1/lotes/contrato/listar-350,50,275,147,517,78.89,0.000%,18.25484,1493.51,38.45,83777.8
/vuce-zee-api-contrato/v1/contratos-351,50,66,19,207,41.55,0.000%,20.31694,12.49,44.52,629.6
/vuce-zee-api-contrato/v1/contratos-357,50,279,114,651,142.99,0.000%,18.43658,228.26,40.40,12678.2
/vuce-zee-api-autorizacion/login/-358,50,29,15,103,20.15,0.000%,22.12389,58.54,16.61,2709.6
Total,1100,243,14,2972,475.35,0.000%,159.81403,1295.31,432.66,8299.6
