Etiqueta,# Muestras,Media,Mín,Máx,Desv. Estándar,% Error,Rendimiento,Kb/sec,Sent KB/sec,Media de Bytes
/vuce-zee-api-configuracion/role/Administrador-343,200,293,19,1036,277.99,0.000%,16.59200,12.02,35.00,742.0
/vuce-zee-api-configuracion/tipos-usuarios-menu-roles/Administrador-341,200,672,91,2394,448.60,0.000%,13.90724,779.97,29.62,57429.4
/vuce-zee-api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE2ODMwNDQ1MTMsImlhdCI6MTY4MzA0MDkxMywianRpIjoiYTZmZGUzNDctODMyNy00MmIxLWFiYTgtNjZmMDdmYjg5ZDk2IiwiaXNzIjoiaHR0cDovLzEwLjE5LjM0LjUwOjgwODAvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImE2ZDM0MDAxLTIyMWUtNDIyMC1iZTBjLTc0OTdmODYwYWI2ZCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.RQNsdNPdOZLREZd-5VtkezK0P7r6nBJcwQkw9p4yYW7KbRvTnp2puZLsUBIWTg2CbHMYeSCr1JHusFRweQ0jQr_8lp3bgOuvgK9nVf4URzz8s8JTOHIxbktF77ISnbNYjx2fLNTHOtHA9O15CQaIGOjCHBGqd2VI6cJJuHfqbBGie1h0qGAXlwhAYgOf_Z0exQkKyxZaRZ-jFWFIYWy693lNE37Ow14eZk1Eb4MgzoUnJWhV8-RbX91p4Kv0vhVbGaVMBFQhj7FBLoFnZESdkrfT3THz-T9DmodElAJ9S3t8ugIGJNCAJ0dLYuirwVjamZ2teRNEMaPS4oI3sQWH1A&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-344,200,183,20,1366,182.26,0.000%,13.98504,8.10,52.02,593.0
/vuce-zee-api/v1/maestros/find_by_prefix_and_correlatives-345,200,73,17,1096,108.79,0.000%,13.96648,13.93,29.94,1021.6
/vuce-zee-api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE2ODMwNDQ1MTMsImlhdCI6MTY4MzA0MDkxMywianRpIjoiYTZmZGUzNDctODMyNy00MmIxLWFiYTgtNjZmMDdmYjg5ZDk2IiwiaXNzIjoiaHR0cDovLzEwLjE5LjM0LjUwOjgwODAvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImE2ZDM0MDAxLTIyMWUtNDIyMC1iZTBjLTc0OTdmODYwYWI2ZCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.RQNsdNPdOZLREZd-5VtkezK0P7r6nBJcwQkw9p4yYW7KbRvTnp2puZLsUBIWTg2CbHMYeSCr1JHusFRweQ0jQr_8lp3bgOuvgK9nVf4URzz8s8JTOHIxbktF77ISnbNYjx2fLNTHOtHA9O15CQaIGOjCHBGqd2VI6cJJuHfqbBGie1h0qGAXlwhAYgOf_Z0exQkKyxZaRZ-jFWFIYWy693lNE37Ow14eZk1Eb4MgzoUnJWhV8-RbX91p4Kv0vhVbGaVMBFQhj7FBLoFnZESdkrfT3THz-T9DmodElAJ9S3t8ugIGJNCAJ0dLYuirwVjamZ2teRNEMaPS4oI3sQWH1A&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-346,200,195,19,1972,211.32,0.000%,13.84179,7.42,51.49,548.8
/vuce-zee-api/v1/maestros/find_by_prefix_and_correlatives-347,200,65,19,509,47.99,0.000%,13.84083,15.10,29.66,1117.4
/vuce-zee-api-contrato/v1/actividad-348,200,54,18,332,39.26,0.000%,13.54738,10.75,28.43,812.9
/vuce-zee-api/v1/maestros/find_by_prefix_and_correlatives-349,200,67,19,630,64.53,0.000%,13.50165,12.68,28.95,961.9
/vuce-zee-api-lote/v1/lotes/contrato/listar-350,200,354,113,1572,173.60,0.000%,13.09843,1071.62,27.59,83776.1
/vuce-zee-api-contrato/v1/contratos-351,200,89,21,663,90.33,0.000%,13.17349,8.29,28.87,644.0
/vuce-zee-api-contrato/v1/contratos-357,200,286,83,1413,143.46,0.000%,13.10273,162.24,28.71,12679.0
/vuce-zee-api-autorizacion/login/-358,200,45,14,225,33.32,0.000%,13.25645,35.04,9.96,2707.1
Total,4400,465,13,11910,1513.55,0.000%,251.37112,2037.85,680.53,8301.5
